Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sales_Bin,Cluster,Cluster_Label
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,6.16,2.0,0.0,2.9568000000000003,Low,2,Transaksi Tinggi
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,8.56,2.0,0.0,3.8520000000000003,Low,2,Transaksi Tinggi
Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,31.103999999999996,6.0,0.2,11.275199999999998,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,11.176,1.0,0.2,0.8382,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,5.04,2.0,0.2,1.764,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Art,13.344,6.0,0.2,1.0008000000000004,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Paper,10.32,2.0,0.2,3.7409999999999997,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,47.32,6.999999999999999,0.2,5.914999999999999,High,0,Transaksi Menengah
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,23.376,3.0,0.2,7.0128,Medium,0,Transaksi Menengah
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,16.72,5.0,0.2,3.3440000000000007,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,16.192,1.0,0.2,4.6552,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,32.4,5.0,0.0,15.552,Medium,0,Transaksi Menengah
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,13.92,3.0,0.2,4.3500000000000005,Low,2,Transaksi Tinggi
Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,6.24,2.0,0.0,3.0576000000000003,Low,2,Transaksi Tinggi
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,24.32,5.0,0.2,9.120000000000001,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,1.584,2.0,0.2,0.4751999999999998,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,31.984,1.0,0.2,0.0,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,14.760000000000002,5.0,0.2,4.797,Low,0,Transaksi Menengah
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,4.464,1.0,0.2,1.673999999999999,Low,2,Transaksi Tinggi
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,48.72,3.0,0.0,7.308,High,0,Transaksi Menengah
First Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,25.696,2.0,0.2,1.9271999999999991,Medium,0,Transaksi Menengah
Second Class,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,30.384,1.0,0.2,3.798,Medium,2,Transaksi Tinggi
Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,22.848,2.0,0.2,7.425600000000001,Medium,2,Transaksi Tinggi
Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,38.62,2.0,0.0,10.813599999999997,Medium,2,Transaksi Tinggi
Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,59.98,2.0,0.0,10.796400000000002,High,2,Transaksi Tinggi
First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,22.32,4.0,0.0,10.7136,Medium,0,Transaksi Menengah
Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,2.97,3.0,0.0,1.3365000000000002,Low,1,Transaksi Rendah
Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,50.97,3.0,0.0,9.174600000000002,High,1,Transaksi Rendah
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,59.52,3.0,0.0,17.856,High,1,Transaksi Rendah
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Envelopes,23.36,2.0,0.0,11.680000000000001,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,8.56,2.0,0.0,3.8520000000000003,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,13.92,3.0,0.2,4.872,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,44.688,6.999999999999999,0.2,5.027399999999999,High,0,Transaksi Menengah
Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,31.744,2.0,0.2,2.380799999999999,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Fasteners,18.84,5.0,0.2,-3.5325,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,5.984,2.0,0.2,2.2439999999999998,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Binders,6.24,2.0,0.0,3.0576000000000003,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Fasteners,14.9,5.0,0.0,6.854000000000001,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Appliances,15.8,4.0,0.0,4.1080000000000005,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Chico,California,95928,West,Technology,Phones,7.992,1.0,0.2,2.6973,Low,1,Transaksi Rendah
Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Paper,20.736,4.0,0.2,7.2576,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,33.36,4.0,0.0,16.68,Medium,1,Transaksi Rendah
First Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,15.992,1.0,0.2,-2.9984999999999995,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,31.176,3.0,0.2,-5.4558,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,10.368,2.0,0.2,3.6288,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,10.272,3.0,0.2,3.2100000000000004,Low,1,Transaksi Rendah
Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Binders,5.104,1.0,0.2,1.6588000000000005,Low,2,Transaksi Tinggi
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,16.448,2.0,0.2,5.551199999999999,Low,0,Transaksi Menengah
Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,15.120000000000001,5.0,0.2,4.914,Low,1,Transaksi Rendah
Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,7.872,3.0,0.2,0.8855999999999997,Low,1,Transaksi Rendah
First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,8.32,5.0,0.2,2.8080000000000003,Low,0,Transaksi Menengah
Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,25.2,4.0,0.0,11.591999999999999,Medium,2,Transaksi Tinggi
Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,37.59,3.0,0.0,17.6673,Medium,2,Transaksi Tinggi
Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Storage,14.97,1.0,0.0,4.1916,Low,2,Transaksi Tinggi
Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Technology,Accessories,1.98,2.0,0.0,0.8910000000000001,Low,2,Transaksi Tinggi
First Class,Consumer,United States,Boca Raton,Florida,33433,South,Technology,Accessories,18.464,2.0,0.2,2.308,Low,0,Transaksi Menengah
First Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,12.18,6.999999999999999,0.0,3.897600000000001,Low,1,Transaksi Rendah
First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,57.68,4.0,0.0,19.0344,High,1,Transaksi Rendah
First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,25.76,6.999999999999999,0.0,0.5152000000000005,Medium,0,Transaksi Menengah
First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,45.84,3.0,0.0,15.5856,High,0,Transaksi Menengah
First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,9.82,2.0,0.0,3.2406,Low,0,Transaksi Menengah
Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,3.29,1.0,0.0,1.4805000000000001,Low,0,Transaksi Menengah
Same Day,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,18.84,3.0,0.0,6.028800000000001,Low,0,Transaksi Menengah
First Class,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Furnishings,60.672,6.0,0.2,12.892800000000001,High,2,Transaksi Tinggi
Second Class,Corporate,United States,Modesto,California,95351,West,Technology,Phones,52.792,1.0,0.2,4.619300000000001,High,1,Transaksi Rendah
First Class,Consumer,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Paper,11.760000000000002,2.0,0.0,5.7623999999999995,Low,0,Transaksi Menengah
Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,19.99,1.0,0.0,6.7966,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,25.92,5.0,0.2,9.072,Medium,0,Transaksi Menengah
First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Labels,4.608,2.0,0.2,1.6704000000000008,Low,0,Transaksi Menengah
First Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,37.68,6.0,0.0,16.956,Medium,0,Transaksi Menengah
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,41.91,3.0,0.0,10.8966,High,1,Transaksi Rendah
Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,33.18,2.0,0.0,11.613,Medium,1,Transaksi Rendah
Standard Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Furniture,Furnishings,26.72,1.0,0.0,11.7568,Medium,2,Transaksi Tinggi
Second Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Paper,16.272,3.0,0.2,5.2884,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,21.184,1.0,0.2,4.7664,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,41.376,6.0,0.2,3.1031999999999997,Medium,1,Transaksi Rendah
Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,17.94,3.0,0.0,4.485,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,41.36,5.0,0.2,13.959,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,43.176,3.0,0.2,15.1116,High,0,Transaksi Menengah
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,4.16,2.0,0.0,1.7472000000000003,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Binders,24.448,2.0,0.2,8.8624,Medium,1,Transaksi Rendah
First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,12.96,2.0,0.0,6.220800000000001,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,16.02,6.0,0.0,6.0876,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Art,12.736,4.0,0.2,2.2287999999999997,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,East Point,Georgia,30344,South,Furniture,Furnishings,27.42,3.0,0.0,9.322799999999999,Medium,1,Transaksi Rendah
Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,61.1,5.0,0.0,18.33,High,2,Transaksi Tinggi
Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,28.08,3.0,0.2,5.265,Medium,0,Transaksi Menengah
Second Class,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,10.496,4.0,0.2,1.1808000000000007,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,39.92,2.0,0.2,12.974,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,5.76,2.0,0.0,2.8224000000000005,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,23.88,3.0,0.0,10.507199999999997,Medium,0,Transaksi Menengah
Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,26.2,4.0,0.0,12.052,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,4.28,1.0,0.0,1.9260000000000002,Low,0,Transaksi Menengah
First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,26.85,3.0,0.0,5.101500000000001,Medium,2,Transaksi Tinggi
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,8.26,2.0,0.0,3.7995999999999994,Low,0,Transaksi Menengah
Second Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,20.64,5.0,0.2,2.3219999999999996,Low,1,Transaksi Rendah
Same Day,Corporate,United States,Garden City,Kansas,67846,Central,Office Supplies,Storage,33.29,1.0,0.0,7.9896,Medium,1,Transaksi Rendah
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,41.96,2.0,0.0,10.9096,High,0,Transaksi Menengah
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,30.672,3.0,0.2,9.584999999999999,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,18.528,2.0,0.2,4.400399999999999,Low,0,Transaksi Menengah
First Class,Corporate,United States,Riverside,California,92503,West,Technology,Accessories,41.94,2.0,0.0,15.0984,High,1,Transaksi Rendah
First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,11.960000000000003,2.0,0.0,5.8604,Low,1,Transaksi Rendah
First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Art,13.120000000000001,4.0,0.0,3.8048,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,36.84,3.0,0.0,17.3148,Medium,0,Transaksi Menengah
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,18.496,4.0,0.2,6.704800000000001,Low,2,Transaksi Tinggi
Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,14.73,3.0,0.0,7.217699999999999,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Art,3.52,2.0,0.0,1.6896,Low,0,Transaksi Menengah
Standard Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,20.16,6.999999999999999,0.0,9.878399999999997,Low,2,Transaksi Tinggi
First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Office Supplies,Binders,10.68,2.0,0.0,5.0196,Low,1,Transaksi Rendah
First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,32.48,2.0,0.0,4.872,Medium,0,Transaksi Menengah
First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,20.04,3.0,0.0,9.6192,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Paper,16.032,3.0,0.2,5.6112,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,11.952000000000002,3.0,0.2,4.1832,Low,0,Transaksi Menengah
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,2.88,1.0,0.0,1.4112000000000002,Low,2,Transaksi Tinggi
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,41.904,6.0,0.2,14.142599999999998,High,2,Transaksi Tinggi
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Storage,23.92,4.0,0.0,4.0664,Medium,2,Transaksi Tinggi
Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,7.824,1.0,0.2,2.934,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Paper,19.44,3.0,0.0,9.331200000000003,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Binders,7.38,1.0,0.0,3.6162000000000005,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,38.88,6.0,0.0,18.6624,Medium,0,Transaksi Menengah
Second Class,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,8.960000000000003,2.0,0.0,4.3904000000000005,Low,1,Transaksi Rendah
